date,open,high,low,close,volume
2025-11-19 13:40:00+05:30,26384.0,26384.0,26370.0,26371.6,715
2025-11-19 13:45:00+05:30,26371.6,26384.4,26371.6,26384.4,455
2025-11-19 13:50:00+05:30,26384.4,26394.0,26383.7,26383.7,1105
2025-11-19 13:55:00+05:30,26383.7,26392.9,26383.7,26392.0,260
2025-11-19 14:00:00+05:30,26392.0,26399.0,26380.0,26396.0,2535
2025-11-19 14:05:00+05:30,26396.0,26400.0,26393.0,26393.0,1365
2025-11-19 14:10:00+05:30,26393.0,26408.0,26388.7,26408.0,2015
2025-11-19 14:15:00+05:30,26408.0,26420.0,26405.0,26420.0,6305
2025-11-19 14:20:00+05:30,26420.0,26420.0,26410.8,26412.6,1495
2025-11-19 14:25:00+05:30,26412.6,26419.9,26412.6,26414.0,975
2025-11-19 14:30:00+05:30,26414.0,26419.0,26404.0,26414.0,1365
2025-11-19 14:35:00+05:30,26414.0,26418.0,26407.0,26418.0,520
2025-11-19 14:40:00+05:30,26418.0,26425.0,26412.1,26419.7,6370
2025-11-19 14:45:00+05:30,26419.7,26425.9,26412.2,26412.3,4030
2025-11-19 14:50:00+05:30,26412.3,26426.0,26412.3,26424.0,1170
2025-11-19 14:55:00+05:30,26424.0,26425.0,26415.0,26416.0,845
2025-11-19 15:00:00+05:30,26416.0,26424.9,26412.4,26414.0,2015
2025-11-19 15:05:00+05:30,26414.0,26419.0,26404.1,26410.0,2015
2025-11-19 15:10:00+05:30,26410.0,26412.0,26407.0,26408.8,1755
2025-11-19 15:15:00+05:30,26408.8,26425.0,26406.0,26407.0,13780
2025-11-19 15:20:00+05:30,26407.0,26419.3,26406.0,26408.0,1690
2025-11-19 15:25:00+05:30,26408.0,26422.0,26408.0,26420.0,2600
2025-11-20 09:15:00+05:30,26445.0,26487.9,26445.0,26460.1,11115
2025-11-20 09:20:00+05:30,26460.1,26465.0,26440.0,26460.0,4160
2025-11-20 09:25:00+05:30,26460.0,26464.0,26440.0,26464.0,3575
2025-11-20 09:30:00+05:30,26464.0,26475.0,26460.0,26467.5,9490
2025-11-20 09:35:00+05:30,26467.5,26479.0,26460.0,26468.9,2405
2025-11-20 09:40:00+05:30,26468.9,26468.9,26420.1,26440.1,4420
2025-11-20 09:45:00+05:30,26440.1,26459.0,26426.1,26442.6,2405
2025-11-20 09:50:00+05:30,26442.6,26454.0,26442.6,26442.6,2080
2025-11-20 09:55:00+05:30,26442.6,26445.0,26437.1,26440.0,1690
2025-11-20 10:00:00+05:30,26440.0,26450.0,26437.0,26448.6,1820
2025-11-20 10:05:00+05:30,26448.6,26460.5,26448.3,26460.5,2080
2025-11-20 10:10:00+05:30,26460.5,26467.0,26455.0,26466.9,2990
2025-11-20 10:15:00+05:30,26466.9,26469.0,26458.1,26464.5,2405
2025-11-20 10:20:00+05:30,26464.5,26468.9,26464.5,26466.4,455
2025-11-20 10:25:00+05:30,26466.4,26475.0,26460.6,26475.0,3315
2025-11-20 10:30:00+05:30,26475.0,26475.0,26470.0,26470.1,1690
2025-11-20 10:35:00+05:30,26470.1,26480.0,26470.1,26480.0,2405
2025-11-20 10:40:00+05:30,26480.0,26492.0,26476.6,26484.0,5460
2025-11-20 10:45:00+05:30,26484.0,26500.0,26484.0,26500.0,4745
2025-11-20 10:50:00+05:30,26500.0,26520.1,26500.0,26505.0,13325
2025-11-20 10:55:00+05:30,26505.0,26509.9,26489.0,26489.0,2275
2025-11-20 11:00:00+05:30,26489.0,26492.0,26482.0,26492.0,1040
2025-11-20 11:05:00+05:30,26492.0,26498.0,26491.2,26491.6,1105
2025-11-20 11:10:00+05:30,26491.6,26504.9,26490.1,26498.0,2860
2025-11-20 11:15:00+05:30,26498.0,26502.0,26481.6,26481.6,11180
2025-11-20 11:20:00+05:30,26481.6,26499.9,26481.6,26499.0,325
2025-11-20 11:25:00+05:30,26499.0,26499.5,26493.0,26499.5,910
2025-11-20 11:30:00+05:30,26499.5,26505.0,26494.0,26505.0,715
2025-11-20 11:35:00+05:30,26505.0,26512.0,26505.0,26510.0,2470
2025-11-20 11:40:00+05:30,26510.0,26513.0,26505.0,26505.1,2275
2025-11-20 11:45:00+05:30,26505.1,26510.0,26490.1,26490.1,2470
2025-11-20 11:50:00+05:30,26490.1,26495.0,26490.0,26490.1,2015
2025-11-20 11:55:00+05:30,26490.1,26500.0,26490.1,26500.0,585
2025-11-20 12:00:00+05:30,26500.0,26514.9,26500.0,26506.0,1300
2025-11-20 12:05:00+05:30,26506.0,26510.0,26506.0,26510.0,1040
2025-11-20 12:10:00+05:30,26510.0,26513.9,26500.9,26502.0,2795
2025-11-20 12:15:00+05:30,26502.0,26513.9,26501.0,26501.0,520
2025-11-20 12:20:00+05:30,26501.0,26518.0,26501.0,26518.0,3640
2025-11-20 12:25:00+05:30,26518.0,26530.0,26514.0,26528.0,6305
2025-11-20 12:30:00+05:30,26528.0,26535.0,26522.4,26532.0,5005
2025-11-20 12:35:00+05:30,26532.0,26538.0,26524.4,26535.0,7475
2025-11-20 12:40:00+05:30,26535.0,26539.0,26525.5,26534.0,4095
2025-11-20 12:45:00+05:30,26534.0,26539.9,26530.1,26538.5,2275
2025-11-20 12:50:00+05:30,26538.5,26538.5,26522.5,26527.0,1950
2025-11-20 12:55:00+05:30,26527.0,26533.8,26522.2,26533.8,1300
2025-11-20 13:00:00+05:30,26533.8,26546.9,26533.8,26540.0,5460
2025-11-20 13:05:00+05:30,26540.0,26544.9,26526.0,26526.0,1755
2025-11-20 13:10:00+05:30,26526.0,26535.9,26526.0,26526.9,1365
2025-11-20 13:15:00+05:30,26526.9,26539.0,26525.4,26534.1,1105
2025-11-20 13:20:00+05:30,26534.1,26545.0,26528.5,26545.0,2275
2025-11-20 13:25:00+05:30,26545.0,26559.9,26545.0,26559.9,7995
2025-11-20 13:30:00+05:30,26560.0,26570.0,26552.8,26565.4,5850
2025-11-20 13:35:00+05:30,26565.4,26585.0,26564.0,26585.0,15730
2025-11-20 13:40:00+05:30,26585.0,26587.8,26571.0,26572.0,6630
2025-11-20 13:45:00+05:30,26572.0,26580.0,26566.9,26580.0,3445
2025-11-20 13:50:00+05:30,26580.0,26595.0,26575.0,26594.0,5720
2025-11-20 13:55:00+05:30,26594.0,26594.0,26587.0,26591.1,1625
2025-11-20 14:00:00+05:30,26591.1,26591.1,26580.0,26583.9,4095
2025-11-20 14:05:00+05:30,26583.9,26590.0,26583.0,26590.0,2470
2025-11-20 14:10:00+05:30,26590.0,26593.6,26577.9,26580.1,3120
2025-11-20 14:15:00+05:30,26580.1,26596.0,26580.1,26592.0,3315
2025-11-20 14:20:00+05:30,26592.0,26592.0,26590.0,26590.9,2405
2025-11-20 14:25:00+05:30,26590.9,26591.9,26562.0,26562.0,3835
2025-11-20 14:30:00+05:30,26562.0,26577.1,26555.1,26566.4,3965
2025-11-20 14:35:00+05:30,26566.4,26576.0,26566.4,26576.0,1430
2025-11-20 14:40:00+05:30,26576.0,26582.0,26555.1,26555.1,2795
2025-11-20 14:45:00+05:30,26555.1,26577.7,26555.1,26569.9,3900
2025-11-20 14:50:00+05:30,26569.9,26578.6,26560.1,26560.1,2535
2025-11-20 14:55:00+05:30,26560.1,26574.9,26560.1,26572.8,2145
2025-11-20 15:00:00+05:30,26572.8,26572.8,26547.0,26555.0,6305
2025-11-20 15:05:00+05:30,26555.0,26562.8,26551.0,26551.1,4485
2025-11-20 15:10:00+05:30,26551.1,26569.0,26551.1,26569.0,3315
2025-11-20 15:15:00+05:30,26569.0,26575.5,26560.1,26570.0,3185
2025-11-20 15:20:00+05:30,26570.0,26576.9,26565.0,26576.9,2795
2025-11-20 15:25:00+05:30,26576.9,26577.0,26570.0,26574.0,4615
2025-11-21 09:15:00+05:30,26562.9,26562.9,26490.0,26508.2,15535
2025-11-21 09:20:00+05:30,26508.2,26527.0,26508.0,26520.0,3640
2025-11-21 09:25:00+05:30,26520.0,26531.0,26515.0,26516.1,5330
2025-11-21 09:30:00+05:30,26516.1,26535.0,26508.8,26526.4,6630
2025-11-21 09:35:00+05:30,26526.4,26526.4,26500.9,26508.0,9815
2025-11-21 09:40:00+05:30,26508.0,26524.9,26493.0,26496.0,6695
2025-11-21 09:45:00+05:30,26496.0,26496.0,26470.5,26470.5,7345
2025-11-21 09:50:00+05:30,26470.5,26489.2,26470.5,26474.8,5330
2025-11-21 09:55:00+05:30,26474.8,26493.9,26455.0,26493.9,6045
2025-11-21 10:00:00+05:30,26493.9,26493.9,26454.8,26455.8,4875
2025-11-21 10:05:00+05:30,26455.8,26470.6,26450.0,26450.1,5980
2025-11-21 10:10:00+05:30,26450.1,26465.0,26450.0,26452.0,9555
2025-11-21 10:15:00+05:30,26452.0,26462.3,26441.0,26441.0,10400
2025-11-21 10:20:00+05:30,26441.0,26445.0,26435.0,26440.2,4095
2025-11-21 10:25:00+05:30,26440.2,26451.4,26429.7,26433.5,5915
2025-11-21 10:30:00+05:30,26433.5,26449.7,26429.7,26435.0,7475
2025-11-21 10:35:00+05:30,26435.0,26450.0,26428.3,26441.7,3575
2025-11-21 10:40:00+05:30,26441.7,26450.0,26435.9,26449.9,3315
2025-11-21 10:45:00+05:30,26445.0,26449.8,26432.0,26445.0,3640
2025-11-21 10:50:00+05:30,26445.0,26450.0,26432.1,26439.5,5850
2025-11-21 10:55:00+05:30,26439.5,26468.9,26435.1,26468.9,8450
2025-11-21 11:00:00+05:30,26468.9,26470.6,26452.6,26453.3,5265
2025-11-21 11:05:00+05:30,26453.3,26458.7,26428.0,26449.0,6240
2025-11-21 11:10:00+05:30,26449.0,26470.0,26449.0,26466.0,1560
2025-11-21 11:15:00+05:30,26466.0,26470.0,26466.0,26469.9,1495
2025-11-21 11:20:00+05:30,26469.9,26469.9,26460.0,26469.0,975
2025-11-21 11:25:00+05:30,26452.9,26477.0,26445.5,26475.0,1885
2025-11-21 11:30:00+05:30,26475.0,26475.0,26448.4,26455.0,4225
2025-11-21 11:35:00+05:30,26455.0,26461.0,26449.1,26453.7,5265
2025-11-21 11:40:00+05:30,26453.7,26454.0,26447.0,26453.0,3120
2025-11-21 11:45:00+05:30,26453.0,26462.3,26453.0,26460.0,4420
2025-11-21 11:50:00+05:30,26460.0,26470.2,26453.1,26465.1,3185
2025-11-21 11:55:00+05:30,26465.1,26474.8,26454.0,26460.0,4485
2025-11-21 12:00:00+05:30,26460.0,26479.4,26450.6,26475.0,6435
2025-11-21 12:05:00+05:30,26475.0,26481.5,26467.9,26480.0,1625
2025-11-21 12:10:00+05:30,26480.0,26490.0,26473.9,26489.0,6240
2025-11-21 12:15:00+05:30,26489.0,26510.0,26483.2,26506.7,8645
2025-11-21 12:20:00+05:30,26506.7,26510.0,26501.6,26510.0,1560
2025-11-21 12:25:00+05:30,26510.0,26520.0,26498.9,26501.5,3185
2025-11-21 12:30:00+05:30,26501.5,26509.9,26490.1,26490.1,1105
2025-11-21 12:35:00+05:30,26490.1,26499.9,26490.1,26499.9,65
2025-11-21 12:40:00+05:30,26499.9,26509.1,26492.9,26505.0,2340
2025-11-21 12:45:00+05:30,26505.0,26521.9,26500.1,26521.9,3250
2025-11-21 12:50:00+05:30,26521.9,26537.2,26520.7,26535.0,3510
2025-11-21 12:55:00+05:30,26535.0,26543.1,26521.3,26521.3,7150
2025-11-21 13:00:00+05:30,26521.3,26536.0,26521.3,26525.0,1365
2025-11-21 13:05:00+05:30,26525.0,26525.0,26515.0,26520.0,1430
2025-11-21 13:10:00+05:30,26520.0,26520.0,26490.1,26490.1,3055
2025-11-21 13:15:00+05:30,26490.1,26500.4,26470.0,26470.0,6045
2025-11-21 13:20:00+05:30,26470.0,26480.0,26461.0,26461.0,5135
2025-11-21 13:25:00+05:30,26461.0,26480.2,26455.5,26467.3,6240
2025-11-21 13:30:00+05:30,26467.3,26479.1,26460.1,26474.1,6370
2025-11-21 13:35:00+05:30,26474.1,26491.0,26472.5,26490.0,4420
2025-11-21 13:40:00+05:30,26490.0,26490.0,26466.0,26480.0,1885
2025-11-21 13:45:00+05:30,26480.0,26480.0,26457.5,26464.0,1560
2025-11-21 13:50:00+05:30,26464.0,26488.3,26464.0,26488.3,910
2025-11-21 13:55:00+05:30,26488.3,26504.9,26484.2,26502.2,1235
2025-11-21 14:00:00+05:30,26502.2,26503.9,26490.0,26490.0,650
2025-11-21 14:05:00+05:30,26490.0,26503.9,26490.0,26503.9,1300
2025-11-21 14:10:00+05:30,26503.9,26515.0,26503.9,26510.1,1430
2025-11-21 14:15:00+05:30,26510.1,26518.0,26502.4,26502.4,1430
2025-11-21 14:20:00+05:30,26502.4,26518.1,26500.1,26515.0,1300
2025-11-21 14:25:00+05:30,26515.0,26520.0,26511.4,26512.0,845
2025-11-21 14:30:00+05:30,26512.0,26517.0,26512.0,26512.0,1365
2025-11-21 14:35:00+05:30,26512.0,26521.9,26501.0,26501.1,2665
2025-11-21 14:40:00+05:30,26501.1,26501.1,26484.0,26484.0,1755
2025-11-21 14:45:00+05:30,26484.0,26485.0,26460.0,26460.2,3315
2025-11-21 14:50:00+05:30,26460.2,26469.9,26450.0,26450.0,6630
2025-11-21 14:55:00+05:30,26450.0,26450.0,26422.5,26430.0,10400
2025-11-21 15:00:00+05:30,26430.0,26444.9,26421.6,26433.1,7735
2025-11-21 15:05:00+05:30,26433.1,26433.1,26420.0,26424.4,8255
2025-11-21 15:10:00+05:30,26424.4,26432.9,26423.0,26425.0,3770
2025-11-21 15:15:00+05:30,26425.0,26433.0,26425.0,26425.0,6630
2025-11-21 15:20:00+05:30,26425.0,26433.0,26410.0,26411.9,14365
2025-11-21 15:25:00+05:30,26411.9,26428.7,26411.9,26416.0,10010
2025-11-24 09:15:00+05:30,26489.9,26489.9,26301.0,26463.6,10075
2025-11-24 09:20:00+05:30,26463.6,26477.9,26462.8,26470.0,3445
2025-11-24 09:25:00+05:30,26470.0,26475.2,26467.6,26475.0,2730
2025-11-24 09:30:00+05:30,26475.0,26478.0,26455.0,26455.0,1755
2025-11-24 09:35:00+05:30,26455.0,26460.3,26450.0,26459.9,2015
2025-11-24 09:40:00+05:30,26459.9,26459.9,26445.0,26445.0,2730
2025-11-24 09:45:00+05:30,26445.0,26464.9,26424.2,26453.6,2925
2025-11-24 09:50:00+05:30,26453.6,26475.0,26453.6,26455.0,1560
2025-11-24 09:55:00+05:30,26455.0,26461.2,26442.7,26446.6,1300
2025-11-24 10:00:00+05:30,26446.6,26471.4,26446.6,26471.4,1235
2025-11-24 10:05:00+05:30,26471.4,26475.0,26465.0,26475.0,1885
2025-11-24 10:10:00+05:30,26475.0,26480.7,26471.9,26480.7,1105
2025-11-24 10:15:00+05:30,26480.7,26482.0,26470.8,26471.6,910
2025-11-24 10:20:00+05:30,26471.6,26488.9,26471.6,26488.9,3315
2025-11-24 10:25:00+05:30,26488.9,26488.9,26476.0,26476.0,1755
2025-11-24 10:30:00+05:30,26476.0,26480.0,26475.0,26480.0,780
2025-11-24 10:35:00+05:30,26480.0,26497.0,26480.0,26497.0,2795
2025-11-24 10:40:00+05:30,26495.0,26495.0,26489.4,26491.1,1235
2025-11-24 10:45:00+05:30,26491.1,26491.1,26482.0,26488.0,2015
2025-11-24 10:50:00+05:30,26488.0,26488.0,26470.1,26479.9,1040
2025-11-24 10:55:00+05:30,26479.9,26479.9,26470.0,26475.0,1040
2025-11-24 11:00:00+05:30,26475.0,26475.0,26452.0,26460.0,1300
2025-11-24 11:05:00+05:30,26460.0,26465.9,26455.0,26465.0,715
2025-11-24 11:10:00+05:30,26465.0,26465.0,26451.4,26461.1,520
2025-11-24 11:15:00+05:30,26461.1,26461.1,26446.5,26450.0,1235
2025-11-24 11:20:00+05:30,26450.0,26463.0,26450.0,26457.0,325
2025-11-24 11:25:00+05:30,26457.0,26476.0,26457.0,26476.0,1755
2025-11-24 11:30:00+05:30,26476.0,26480.0,26475.0,26480.0,715
2025-11-24 11:35:00+05:30,26480.0,26480.0,26475.0,26475.0,455
2025-11-24 11:40:00+05:30,26475.0,26475.0,26466.6,26475.0,975
2025-11-24 11:45:00+05:30,26475.0,26475.0,26460.0,26460.0,130
2025-11-24 11:50:00+05:30,26460.0,26460.0,26440.0,26443.5,1690
2025-11-24 11:55:00+05:30,26443.5,26450.7,26430.0,26450.7,6110
2025-11-24 12:00:00+05:30,26450.7,26456.0,26448.1,26451.0,4095
2025-11-24 12:05:00+05:30,26451.0,26451.1,26440.9,26441.0,5070
2025-11-24 12:10:00+05:30,26441.0,26447.0,26435.0,26444.6,2080
2025-11-24 12:15:00+05:30,26444.6,26458.4,26440.0,26450.0,6175
2025-11-24 12:20:00+05:30,26450.0,26461.4,26435.1,26435.1,2210
2025-11-24 12:25:00+05:30,26435.1,26443.4,26430.0,26431.0,3965
2025-11-24 12:30:00+05:30,26431.0,26451.8,26420.0,26449.5,5005
2025-11-24 12:35:00+05:30,26449.5,26454.0,26437.1,26440.1,3055
2025-11-24 12:40:00+05:30,26440.1,26451.9,26440.1,26451.0,2665
2025-11-24 12:45:00+05:30,26451.0,26459.0,26441.8,26458.0,3055
2025-11-24 12:50:00+05:30,26458.0,26460.1,26437.1,26437.1,3055
2025-11-24 12:55:00+05:30,26437.1,26449.7,26435.0,26448.2,1365
2025-11-24 13:00:00+05:30,26448.2,26450.0,26437.1,26446.1,1755
2025-11-24 13:05:00+05:30,26446.1,26456.0,26439.1,26453.2,3900
2025-11-24 13:10:00+05:30,26453.2,26456.0,26448.0,26450.0,4095
2025-11-24 13:15:00+05:30,26450.0,26458.0,26440.5,26455.0,3640
2025-11-24 13:20:00+05:30,26455.0,26455.0,26455.0,26455.0,195
2025-11-24 13:25:00+05:30,26455.0,26455.0,26438.2,26438.2,390
2025-11-24 13:30:00+05:30,26438.2,26447.0,26435.0,26445.0,2145
2025-11-24 13:35:00+05:30,26445.0,26455.0,26434.9,26435.0,2275
2025-11-24 13:40:00+05:30,26435.0,26455.0,26435.0,26455.0,6175
2025-11-24 13:45:00+05:30,26455.0,26455.0,26440.1,26451.0,1040
2025-11-24 13:50:00+05:30,26451.0,26455.0,26440.1,26440.1,715
2025-11-24 13:55:00+05:30,26440.1,26450.7,26435.0,26435.0,2990
2025-11-24 14:00:00+05:30,26435.0,26439.2,26420.1,26420.1,1690
2025-11-24 14:05:00+05:30,26420.1,26430.0,26411.0,26411.0,8515
2025-11-24 14:10:00+05:30,26411.0,26425.3,26410.0,26416.9,2730
2025-11-24 14:15:00+05:30,26416.9,26420.0,26401.1,26401.1,4485
2025-11-24 14:20:00+05:30,26401.1,26407.8,26390.0,26390.0,7085
2025-11-24 14:25:00+05:30,26390.0,26400.9,26390.0,26390.8,1105
2025-11-24 14:30:00+05:30,26390.8,26399.0,26390.1,26397.0,1820
2025-11-24 14:35:00+05:30,26397.0,26405.0,26391.0,26391.1,2405
2025-11-24 14:40:00+05:30,26391.1,26407.9,26391.1,26401.8,6045
2025-11-24 14:45:00+05:30,26401.8,26412.0,26393.1,26406.0,4875
2025-11-24 14:50:00+05:30,26406.0,26410.3,26393.1,26393.1,8060
2025-11-24 14:55:00+05:30,26393.1,26410.0,26393.1,26405.0,9815
2025-11-24 15:00:00+05:30,26405.0,26423.2,26362.0,26362.0,15015
2025-11-24 15:05:00+05:30,26354.4,26371.5,26350.0,26365.0,13650
2025-11-24 15:10:00+05:30,26370.0,26370.0,26345.0,26359.1,19045
2025-11-24 15:15:00+05:30,26359.1,26360.1,26340.1,26345.0,5330
2025-11-24 15:20:00+05:30,26345.0,26350.0,26335.0,26335.3,7800
2025-11-24 15:25:00+05:30,26335.3,26340.0,26325.0,26326.0,11180
2025-11-25 09:15:00+05:30,26368.2,26368.2,26305.2,26330.5,11765
2025-11-25 09:20:00+05:30,26330.5,26337.0,26305.3,26311.8,10335
2025-11-25 09:25:00+05:30,26311.8,26325.9,26305.2,26307.0,4615
2025-11-25 09:30:00+05:30,26307.0,26334.0,26307.0,26327.0,16055
2025-11-25 09:35:00+05:30,26327.0,26339.1,26315.2,26325.0,9425
2025-11-25 09:40:00+05:30,26325.0,26331.1,26306.4,26320.0,9295
2025-11-25 09:45:00+05:30,26320.0,26329.9,26310.8,26315.0,4875
2025-11-25 09:50:00+05:30,26315.0,26339.9,26305.0,26339.9,4810
2025-11-25 09:55:00+05:30,26339.9,26349.9,26331.6,26349.9,3250
2025-11-25 10:00:00+05:30,26349.9,26358.3,26345.1,26350.0,5135
2025-11-25 10:05:00+05:30,26350.0,26362.6,26348.3,26362.6,7020
2025-11-25 10:10:00+05:30,26362.6,26374.0,26362.6,26370.0,3185
2025-11-25 10:15:00+05:30,26370.0,26380.0,26369.0,26370.0,3055
2025-11-25 10:20:00+05:30,26370.0,26375.5,26362.9,26370.0,4095
2025-11-25 10:25:00+05:30,26370.0,26374.3,26363.0,26363.0,5655
2025-11-25 10:30:00+05:30,26363.0,26370.2,26351.6,26351.6,4095
2025-11-25 10:35:00+05:30,26351.6,26360.7,26350.0,26356.6,2535
2025-11-25 10:40:00+05:30,26356.6,26373.0,26354.0,26354.0,2925
2025-11-25 10:45:00+05:30,26354.0,26354.0,26340.6,26345.0,4550
2025-11-25 10:50:00+05:30,26345.0,26356.0,26338.0,26342.0,8710
2025-11-25 10:55:00+05:30,26342.0,26342.0,26305.0,26305.0,11700
2025-11-25 11:00:00+05:30,26305.0,26305.3,26290.0,26297.0,11895
2025-11-25 11:05:00+05:30,26297.0,26298.6,26290.0,26295.0,2665
2025-11-25 11:10:00+05:30,26295.0,26305.0,26290.0,26301.0,2860
2025-11-25 11:15:00+05:30,26301.0,26311.0,26298.7,26306.1,2080
2025-11-25 11:20:00+05:30,26306.1,26306.1,26291.9,26297.0,2535
2025-11-25 11:25:00+05:30,26297.0,26316.9,26297.0,26316.9,1820
2025-11-25 11:30:00+05:30,26316.9,26323.0,26309.5,26323.0,1430
2025-11-25 11:35:00+05:30,26323.0,26323.8,26315.0,26323.8,2275
2025-11-25 11:40:00+05:30,26323.8,26327.9,26302.0,26302.0,4875
2025-11-25 11:45:00+05:30,26302.0,26321.0,26302.0,26321.0,1885
2025-11-25 11:50:00+05:30,26321.0,26330.0,26315.0,26328.2,1300
2025-11-25 11:55:00+05:30,26328.2,26351.9,26325.6,26351.9,2275
2025-11-25 12:00:00+05:30,26351.9,26353.8,26335.4,26337.3,2340
2025-11-25 12:05:00+05:30,26337.3,26353.5,26337.3,26350.6,1170
2025-11-25 12:10:00+05:30,26350.6,26350.6,26331.3,26331.4,585
2025-11-25 12:15:00+05:30,26331.4,26345.1,26317.3,26317.3,2470
2025-11-25 12:20:00+05:30,26317.3,26320.9,26311.7,26316.0,780
2025-11-25 12:25:00+05:30,26316.0,26325.0,26305.9,26305.9,2535
2025-11-25 12:30:00+05:30,26305.9,26317.5,26305.9,26309.0,195
2025-11-25 12:35:00+05:30,26309.0,26317.2,26308.0,26317.2,130
2025-11-25 12:40:00+05:30,26317.2,26334.9,26309.2,26334.9,520
2025-11-25 12:45:00+05:30,26334.9,26341.5,26330.3,26330.3,5655
2025-11-25 12:50:00+05:30,26330.3,26345.0,26320.4,26339.1,2145
2025-11-25 12:55:00+05:30,26339.1,26345.0,26330.5,26331.6,780
2025-11-25 13:00:00+05:30,26331.6,26331.6,26317.0,26318.5,3055
2025-11-25 13:05:00+05:30,26318.5,26350.0,26317.5,26340.0,5135
2025-11-25 13:10:00+05:30,26340.0,26349.9,26334.9,26340.7,8125
2025-11-25 13:15:00+05:30,26340.7,26349.7,26330.8,26331.4,3315
2025-11-25 13:20:00+05:30,26331.4,26344.9,26323.6,26337.0,5655
2025-11-25 13:25:00+05:30,26337.0,26355.8,26337.0,26344.5,4290
2025-11-25 13:30:00+05:30,26344.5,26350.0,26336.7,26350.0,1430
2025-11-25 13:35:00+05:30,26350.0,26354.8,26345.0,26349.9,650
2025-11-25 13:40:00+05:30,26349.9,26349.9,26337.5,26340.0,845
2025-11-25 13:45:00+05:30,26340.0,26349.5,26331.0,26335.1,1495
2025-11-25 13:50:00+05:30,26335.1,26341.0,26335.1,26339.0,1430
2025-11-25 13:55:00+05:30,26339.0,26344.2,26330.7,26340.0,1625
2025-11-25 14:00:00+05:30,26340.0,26354.7,26335.0,26354.7,3445
2025-11-25 14:05:00+05:30,26354.7,26359.8,26344.1,26344.1,2405
2025-11-25 14:10:00+05:30,26344.1,26358.5,26344.1,26358.5,1495
2025-11-25 14:15:00+05:30,26358.5,26358.5,26330.0,26330.0,5070
2025-11-25 14:20:00+05:30,26330.0,26341.8,26320.0,26320.0,5915
2025-11-25 14:25:00+05:30,26320.0,26320.0,26301.5,26305.0,4550
2025-11-25 14:30:00+05:30,26305.0,26312.7,26300.0,26301.0,15340
2025-11-25 14:35:00+05:30,26301.0,26304.2,26284.0,26284.0,5460
2025-11-25 14:40:00+05:30,26284.0,26298.7,26282.0,26298.7,3445
2025-11-25 14:45:00+05:30,26290.2,26298.3,26288.0,26290.1,4225
2025-11-25 14:50:00+05:30,26290.1,26294.7,26257.6,26260.0,14430
2025-11-25 14:55:00+05:30,26260.0,26264.4,26236.2,26238.0,19565
2025-11-25 15:00:00+05:30,26238.0,26249.2,26221.1,26230.0,12350
2025-11-25 15:05:00+05:30,26230.0,26246.0,26227.0,26235.0,11700
2025-11-25 15:10:00+05:30,26235.0,26248.2,26234.0,26237.5,19630
2025-11-25 15:15:00+05:30,26237.5,26245.0,26231.1,26239.7,21775
2025-11-25 15:20:00+05:30,26239.7,26242.6,26225.5,26230.0,10920
2025-11-25 15:25:00+05:30,26230.0,26240.2,26225.0,26237.2,27625
2025-11-26 09:15:00+05:30,26220.1,26340.0,26220.1,26334.8,18590
2025-11-26 09:20:00+05:30,26334.8,26335.0,26325.1,26329.5,5980
2025-11-26 09:25:00+05:30,26329.5,26340.0,26323.5,26335.0,7930
2025-11-26 09:30:00+05:30,26335.0,26364.7,26333.5,26360.0,9685
2025-11-26 09:35:00+05:30,26360.0,26368.0,26348.5,26350.4,7800
2025-11-26 09:40:00+05:30,26350.4,26383.9,26350.4,26383.9,7280
2025-11-26 09:45:00+05:30,26383.9,26408.8,26383.9,26401.8,20995
2025-11-26 09:50:00+05:30,26401.8,26439.0,26401.8,26436.8,20215
2025-11-26 09:55:00+05:30,26436.8,26444.0,26428.3,26437.8,10270
2025-11-26 10:00:00+05:30,26437.8,26449.9,26436.4,26439.9,16640
2025-11-26 10:05:00+05:30,26439.9,26449.8,26439.9,26445.0,6825
2025-11-26 10:10:00+05:30,26445.0,26449.0,26426.6,26443.0,6370
2025-11-26 10:15:00+05:30,26443.0,26445.0,26433.8,26440.0,2990
2025-11-26 10:20:00+05:30,26435.0,26439.6,26423.0,26433.0,2600
2025-11-26 10:25:00+05:30,26433.0,26434.2,26416.0,26420.0,2600
2025-11-26 10:30:00+05:30,26420.0,26434.2,26416.8,26430.2,3185
2025-11-26 10:35:00+05:30,26430.2,26439.0,26422.8,26436.1,2600
2025-11-26 10:40:00+05:30,26436.1,26445.0,26435.0,26444.0,3705
2025-11-26 10:45:00+05:30,26444.0,26478.0,26444.0,26466.7,15665
2025-11-26 10:50:00+05:30,26470.0,26474.4,26447.2,26448.0,7605
2025-11-26 10:55:00+05:30,26448.0,26455.6,26445.7,26450.0,4225
2025-11-26 11:00:00+05:30,26450.0,26466.9,26450.0,26460.0,4095
2025-11-26 11:05:00+05:30,26460.0,26465.0,26459.0,26465.0,2535
2025-11-26 11:10:00+05:30,26465.0,26465.0,26461.0,26461.5,2210
2025-11-26 11:15:00+05:30,26461.5,26475.0,26461.0,26475.0,2405
2025-11-26 11:20:00+05:30,26475.0,26475.0,26470.0,26470.0,3380
2025-11-26 11:25:00+05:30,26470.0,26474.7,26466.0,26468.8,1885
2025-11-26 11:30:00+05:30,26468.8,26468.8,26457.2,26465.2,1170
